Nome: SAO FELIX DO XINGU
Codigo Estacao: A216
Latitude: -6.63972221
Longitude: -51.95694444
Altitude: 211
Situacao: Pane
Data Inicial: 2019-11-01
Data Final: 2022-05-20
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);
2021-06-06;1900;0;31.8;51;3.8;
2021-06-06;2000;0;31.9;51;3.3;
2021-06-06;2100;0;30.1;60;1.8;
2021-06-06;2200;0;28.3;72;.5;
2021-06-06;2300;0;27.5;75;1;
2021-06-07;0000;0;26.4;80;1.6;
2021-06-07;0100;0;25.7;86;.9;
2021-06-07;0200;0;24.7;88;1;
2021-06-07;0300;0;24.8;91;.7;
2021-06-07;0400;0;24;93;1.4;
2021-06-07;0500;0;23.5;94;.6;
2021-06-07;0600;0;22.6;94;1.1;
2021-06-07;0700;0;22.2;94;1;
2021-06-07;0800;0;22.1;95;.7;
2021-06-07;0900;0;21.7;96;1.1;
2021-06-07;1000;0;22.3;95;1.3;
2021-06-07;1100;0;23.8;90;1;
2021-06-07;1200;0;25.7;80;1.1;
2021-06-07;1300;0;29;60;1.5;
2021-06-07;1400;0;30.3;54;3.1;
2021-06-07;1500;0;31.8;46;3.2;
2021-06-07;1600;0;32.7;44;3.9;
2021-06-07;1700;0;33.5;39;3.4;
2021-06-07;1800;0;33.6;38;3.5;
2021-06-07;1900;0;33.5;39;2.9;
2021-06-07;2000;0;32.7;41;1.8;
2021-06-07;2100;0;29.9;57;2.2;
2021-06-07;2200;0;27.5;68;1.6;
2021-06-07;2300;0;26.4;73;.9;
2021-06-08;0000;0;25.9;79;.6;
2021-06-08;0100;0;24.6;87;.6;
2021-06-08;0200;0;23.8;88;.6;
2021-06-08;0300;0;24.2;83;.6;
2021-06-08;0400;0;22.9;92;.4;
2021-06-08;0500;0;22.4;92;1;
2021-06-08;0600;0;21.9;95;.7;
2021-06-08;0700;0;21.3;96;1.3;
2021-06-08;0800;0;21;95;1.3;
2021-06-08;0900;0;21.3;95;.6;
2021-06-08;1000;0;21.1;94;.5;
2021-06-08;1100;0;23.2;91;.9;
2021-06-08;1200;0;25.5;80;1;
2021-06-08;1300;0;28.5;62;1.3;
2021-06-08;1400;0;30.5;52;2.6;
2021-06-08;1500;0;32;43;3.6;
2021-06-08;1600;0;33;35;4.1;
2021-06-08;1700;0;33.3;36;3.1;
2021-06-08;1800;0;33.7;37;2;
2021-06-08;1900;0;32.6;40;1.9;
2021-06-08;2000;0;32.1;42;2.6;
2021-06-08;2100;0;29.9;54;2.9;
2021-06-08;2200;0;27.6;65;1.4;
2021-06-08;2300;0;26.9;67;.5;
2021-06-09;0000;0;25.4;79;.5;
2021-06-09;0100;0;24.6;83;.6;
2021-06-09;0200;0;23.7;86;.2;
2021-06-09;0300;0;22.6;89;1;
2021-06-09;0400;0;22.7;89;.2;
2021-06-09;0500;0;22.2;92;1;
2021-06-09;0600;0;21.1;94;1.3;
2021-06-09;0700;0;21.5;94;.7;
2021-06-09;0800;0;22;92;.4;
2021-06-09;0900;0;21.5;93;.8;
2021-06-09;1000;0;21.2;95;.3;
2021-06-09;1100;0;22.9;91;.6;
2021-06-09;1200;0;25;83;.8;
2021-06-09;1300;0;27.8;66;1.5;
2021-06-09;1400;0;28.8;63;1.6;
2021-06-09;1500;0;30;52;1.8;
2021-06-09;1600;0;31.8;46;2.8;
2021-06-09;1700;0;32.3;45;2.1;
2021-06-09;1800;0;32.6;40;2.3;
2021-06-09;1900;0;32.8;40;2.1;
2021-06-09;2000;0;32;43;2.7;
2021-06-09;2100;0;29.1;54;1.7;
2021-06-09;2200;0;27.6;60;1.4;
2021-06-09;2300;0;26.3;69;.6;
2021-06-10;0000;0;24.9;82;.7;
2021-06-10;0100;0;23.8;86;.9;
2021-06-10;0200;0;23;88;.8;
2021-06-10;0300;0;23.8;85;.7;
2021-06-10;0400;0;21.4;93;1.3;
2021-06-10;0500;0;22;93;.5;
2021-06-10;0600;0;21.9;93;1.7;
2021-06-10;0700;0;21.8;94;.2;
2021-06-10;0800;0;21.7;95;.9;
2021-06-10;0900;0;21.4;92;.3;
2021-06-10;1000;0;20.8;94;.7;
2021-06-10;1100;0;23.1;90;.5;
2021-06-10;1200;0;25.9;77;.7;
2021-06-10;1300;0;28.7;64;1.6;
2021-06-10;1400;0;30.6;55;1;
2021-06-10;1500;0;31.6;46;2.3;
2021-06-10;1600;0;33.4;42;3.3;
2021-06-10;1700;0;33.9;32;3.2;
2021-06-10;1800;0;32.9;36;1.8;
2021-06-10;1900;0;33.2;36;2.7;
2021-06-10;2000;0;30.7;46;2.2;
2021-06-10;2100;0;29.5;55;1.7;
2021-06-10;2200;0;28.2;61;.4;
2021-06-10;2300;0;26.3;70;.6;
2021-06-11;0000;0;24;79;.9;
2021-06-11;0100;0;22.7;85;1;
2021-06-11;0200;0;23.4;82;.3;
2021-06-11;0300;0;22.4;89;.5;
2021-06-11;0400;0;21.9;90;.5;
2021-06-11;0500;0;22.3;87;1.8;
2021-06-11;0600;0;22.1;89;.7;
2021-06-11;0700;0;22;91;1.1;
2021-06-11;0800;0;21.6;92;.5;
2021-06-11;0900;0;20.3;94;1.8;
2021-06-11;1000;0;21.2;93;1.7;
2021-06-11;1100;0;22.1;93;.9;
2021-06-11;1200;0;24.2;85;1.2;
2021-06-11;1300;0;28;73;1.1;
2021-06-11;1400;0;29.1;64;2;
2021-06-11;1500;0;30.9;56;2.5;
2021-06-11;1600;0;30.8;55;1.6;
2021-06-11;1700;0;32.3;49;1.7;
2021-06-11;1800;0;32.9;46;2.3;
2021-06-11;1900;0;32.9;45;2.2;
2021-06-11;2000;0;32.2;45;2.4;
2021-06-11;2100;0;30.5;50;2;
2021-06-11;2200;0;27.9;63;1.7;
2021-06-11;2300;0;26.3;68;1.1;
2021-06-12;0000;0;25.2;77;1.4;
2021-06-12;0100;0;24.5;81;.9;
2021-06-12;0200;0;23.8;84;.2;
2021-06-12;0300;0;23.3;90;.6;
2021-06-12;0400;0;22.9;90;.6;
2021-06-12;0500;0;22.6;90;.5;
2021-06-12;0600;0;21.7;94;.3;
2021-06-12;0700;0;21.7;93;1.2;
2021-06-12;0800;0;20.9;95;1.1;
2021-06-12;0900;0;20.4;96;1.2;
2021-06-12;1000;0;20;96;1.5;
2021-06-12;1100;0;23.5;87;.7;
2021-06-12;1200;0;25.3;80;.9;
2021-06-12;1300;0;28.1;70;.7;
2021-06-12;1400;0;30.1;59;2.5;
2021-06-12;1500;0;31.7;51;2.4;
2021-06-12;1600;0;32.7;42;2.8;
2021-06-12;1700;0;33.6;37;3;
2021-06-12;1800;0;33.9;34;2.1;
2021-06-12;1900;0;33.2;36;2;
2021-06-12;2000;0;31;49;1.7;
2021-06-12;2100;0;29.9;57;1.7;
2021-06-12;2200;0;27.9;63;1.1;
2021-06-12;2300;0;26.2;73;.2;
2021-06-13;0000;0;25.4;77;.3;
2021-06-13;0100;0;23.6;87;.9;
2021-06-13;0200;0;23.3;84;.4;
2021-06-13;0300;0;23.4;85;1.3;
2021-06-13;0400;0;22.1;90;.8;
2021-06-13;0500;0;21.1;93;.6;
2021-06-13;0600;0;21.2;93;1;
2021-06-13;0700;0;20.3;95;1.3;
2021-06-13;0800;0;20.2;96;.5;
2021-06-13;0900;0;19.4;96;1.2;
2021-06-13;1000;0;20.3;97;.7;
2021-06-13;1100;0;22.5;91;1;
2021-06-13;1200;0;26.1;73;.9;
2021-06-13;1300;0;28.9;61;1.6;
2021-06-13;1400;0;30.4;53;1.2;
2021-06-13;1500;0;32.5;45;1.4;
2021-06-13;1600;0;33;39;1.3;
2021-06-13;1700;0;33.8;39;2.7;
2021-06-13;1800;0;34.1;38;2.7;
2021-06-13;1900;0;33.4;39;2.5;
2021-06-13;2000;0;32.9;42;1.4;
2021-06-13;2100;0;30.8;50;1;
2021-06-13;2200;0;28.4;62;1.7;
2021-06-13;2300;0;27.1;70;.5;
2021-06-14;0000;0;25.4;83;.8;
2021-06-14;0100;0;25.1;77;1.8;
2021-06-14;0200;0;25.1;76;.3;
2021-06-14;0300;0;24.1;84;.5;
2021-06-14;0400;0;23;90;.4;
2021-06-14;0500;0;22.2;91;.6;
2021-06-14;0600;0;22.4;94;.4;
2021-06-14;0700;0;21.9;92;.5;
2021-06-14;0800;0;22;94;.5;
2021-06-14;0900;0;21.7;93;.8;
2021-06-14;1000;0;21.6;95;.9;
2021-06-14;1100;0;23.5;91;1;
2021-06-14;1200;0;26.4;75;1.2;
2021-06-14;1300;0;28.6;66;1.6;
2021-06-14;1400;0;30.2;58;3.2;
2021-06-14;1500;0;31.8;55;2.7;
2021-06-14;1600;0;31.9;50;2.1;
2021-06-14;1700;0;32.5;50;1.8;
2021-06-14;1800;0;32.1;51;1.6;
2021-06-14;1900;0;33.2;49;1.5;
2021-06-14;2000;0;31.4;55;2.5;
2021-06-14;2100;6.8;24.2;90;4.6;
2021-06-14;2200;.4;24.2;89;2.2;
2021-06-14;2300;0;23.9;91;2;
2021-06-15;0000;0;24.4;88;1.2;
2021-06-15;0100;0;24.3;89;.5;
2021-06-15;0200;0;24;90;.8;
2021-06-15;0300;0;23.9;92;1.2;
2021-06-15;0400;0;23.6;93;.4;
2021-06-15;0500;0;23.7;94;.4;
2021-06-15;0600;0;23.7;92;.6;
2021-06-15;0700;0;23.6;94;.2;
2021-06-15;0800;0;23.3;94;.3;
2021-06-15;0900;0;23.2;95;.3;
2021-06-15;1000;0;23.3;94;1;
2021-06-15;1100;0;24.4;89;.9;
2021-06-15;1200;0;25.7;85;.4;
2021-06-15;1300;0;26.4;82;1;
2021-06-15;1400;0;27.7;77;.7;
2021-06-15;1500;0;28.3;73;.9;
2021-06-15;1600;0;30.4;66;1.5;
2021-06-15;1700;0;30.3;63;1.4;
2021-06-15;1800;0;31.4;56;1.1;
2021-06-15;1900;0;29.7;65;2.9;
2021-06-15;2000;.4;24.7;85;1.8;
2021-06-15;2100;0;24.9;86;1.2;
2021-06-15;2200;0;24.4;90;1.8;
2021-06-15;2300;0;23.7;93;1.1;
2021-06-16;0000;0;23.7;92;1.7;
2021-06-16;0100;0;23.5;93;.3;
2021-06-16;0200;0;23.2;94;.4;
2021-06-16;0300;0;23.1;93;.7;
2021-06-16;0400;0;23.1;92;.8;
2021-06-16;0500;0;23;95;.2;
2021-06-16;0600;0;23;94;.7;
2021-06-16;0700;0;22.7;95;.6;
2021-06-16;0800;0;22.5;96;.7;
2021-06-16;0900;0;22.8;96;.7;
2021-06-16;1000;0;22.6;96;.9;
2021-06-16;1100;0;22.7;96;.9;
2021-06-16;1200;0;25;92;1;
2021-06-16;1300;0;27.2;76;1.5;
2021-06-16;1400;0;28.9;67;1.5;
2021-06-16;1500;0;30.7;58;2.4;
2021-06-16;1600;0;32.3;51;3.1;
2021-06-16;1700;0;32.7;47;3.6;
2021-06-16;1800;0;33;47;2.8;
2021-06-16;1900;0;31.2;54;4.5;
2021-06-16;2000;3.2;24.9;83;2.3;
2021-06-16;2100;0;25.3;86;.6;
2021-06-16;2200;0;25.4;86;1.2;
2021-06-16;2300;0;24.3;91;.9;
2021-06-17;0000;0;24.2;92;.9;
2021-06-17;0100;0;23.8;94;.3;
2021-06-17;0200;0;23.5;93;.7;
2021-06-17;0300;.2;22.8;94;.4;
2021-06-17;0400;0;23;95;.4;
2021-06-17;0500;0;22.6;95;.5;
2021-06-17;0600;0;22.1;95;.2;
2021-06-17;0700;0;21.5;96;1.2;
2021-06-17;0800;0;22;97;.7;
2021-06-17;0900;0;22.1;97;.7;
2021-06-17;1000;0;21.9;97;.8;
2021-06-17;1100;0;22.4;97;1.2;
2021-06-17;1200;0;24.3;97;1.1;
2021-06-17;1300;0;27.1;75;1.1;
2021-06-17;1400;0;29.5;63;1.1;
2021-06-17;1500;0;31.4;58;2;
2021-06-17;1600;0;31.5;55;2.4;
2021-06-17;1700;0;32.4;47;1.5;
2021-06-17;1800;0;31.9;50;1.8;
2021-06-17;1900;0;33.3;43;1.1;
2021-06-17;2000;0;27.2;73;1.7;
2021-06-17;2100;0;26.1;79;1.2;
2021-06-17;2200;0;25.7;84;.5;
2021-06-17;2300;0;24.7;86;1.5;
2021-06-18;0000;0;24.2;90;.7;
2021-06-18;0100;0;23.8;91;.7;
2021-06-18;0200;0;23.5;90;.6;
2021-06-18;0300;0;22.9;94;.4;
2021-06-18;0400;0;22.7;94;.4;
2021-06-18;0500;0;22.6;95;.3;
2021-06-18;0600;0;22.3;95;.8;
2021-06-18;0700;0;22.2;96;.6;
2021-06-18;0800;0;21.9;96;.6;
2021-06-18;0900;0;21.3;96;.9;
2021-06-18;1000;0;21.5;97;.9;
2021-06-18;1100;0;22.4;97;1;
2021-06-18;1200;0;24.1;96;1;
2021-06-18;1300;0;28.3;69;1.4;
2021-06-18;1400;0;30.6;61;1.3;
2021-06-18;1500;0;31.6;57;1.4;
2021-06-18;1600;0;32.3;51;2;
2021-06-18;1700;0;32.7;49;2.8;
2021-06-18;1800;0;33.4;43;3.2;
2021-06-18;1900;0;32.5;52;4.3;
2021-06-18;2000;0;31.2;48;3.4;
2021-06-18;2100;0;28.3;66;1.8;
2021-06-18;2200;0;28.3;65;1.4;
2021-06-18;2300;0;26.9;75;1.1;
2021-06-19;0000;0;25.6;83;1.9;
2021-06-19;0100;0;25.5;84;1.6;
2021-06-19;0200;0;24.2;85;2.5;
2021-06-19;0300;0;23.6;87;1.4;
2021-06-19;0400;0;23.6;90;1.1;
2021-06-19;0500;0;22.7;93;.7;
2021-06-19;0600;0;22.2;94;.9;
2021-06-19;0700;0;21.9;95;.4;
2021-06-19;0800;0;21.4;95;.6;
2021-06-19;0900;0;21.2;96;1.1;
2021-06-19;1000;0;21.4;96;1;
2021-06-19;1100;0;23.8;92;.4;
2021-06-19;1200;0;25.7;86;.9;
2021-06-19;1300;0;28.1;72;1.8;
2021-06-19;1400;0;29.4;66;1.7;
2021-06-19;1500;0;30;61;2.2;
2021-06-19;1600;0;31.3;54;2.8;
2021-06-19;1700;0;32.1;50;2.8;
2021-06-19;1800;0;31.5;48;4.3;
2021-06-19;1900;0;32.4;50;3.9;
2021-06-19;2000;0;32.1;48;2.7;
2021-06-19;2100;0;30.6;58;1.1;
2021-06-19;2200;0;29;67;1.2;
2021-06-19;2300;0;27.8;73;.6;
2021-06-20;0000;0;26.2;80;1;
2021-06-20;0100;0;24.8;85;1.4;
2021-06-20;0200;0;25;82;1.5;
2021-06-20;0300;0;23.2;92;1.7;
2021-06-20;0400;0;23.5;92;.9;
2021-06-20;0500;0;22.8;93;.3;
2021-06-20;0600;0;22.4;94;.8;
2021-06-20;0700;0;21.9;95;.2;
2021-06-20;0800;0;21.8;95;.7;
2021-06-20;0900;0;20.9;95;.5;
2021-06-20;1000;0;21;96;.9;
2021-06-20;1100;0;22.6;96;.8;
2021-06-20;1200;0;26;82;.9;
2021-06-20;1300;0;27.9;70;1.5;
2021-06-20;1400;0;30.4;55;2.9;
2021-06-20;1500;0;31.2;53;2.4;
2021-06-20;1600;0;31.7;51;1.7;
2021-06-20;1700;0;31.5;50;3;
2021-06-20;1800;0;32.6;45;3.1;
2021-06-20;1900;0;32.4;44;3.9;
2021-06-20;2000;0;31.3;53;3.2;
2021-06-20;2100;0;29.9;57;1.8;
2021-06-20;2200;0;28;67;1.2;
2021-06-20;2300;0;27.2;74;.3;
2021-06-21;0000;0;26.6;74;.5;
2021-06-21;0100;0;25.5;79;1.2;
2021-06-21;0200;0;24.4;84;.9;
2021-06-21;0300;0;23.7;88;.9;
2021-06-21;0400;0;22.8;94;1.2;
2021-06-21;0500;0;22.7;94;.5;
2021-06-21;0600;0;22.5;95;.5;
2021-06-21;0700;0;22;94;.9;
2021-06-21;0800;0;21.3;94;.4;
2021-06-21;0900;0;21.3;96;.2;
2021-06-21;1000;0;21.1;96;.3;
2021-06-21;1100;0;22.7;96;.7;
2021-06-21;1200;0;26.3;79;.6;
2021-06-21;1300;0;28.3;66;1.5;
2021-06-21;1400;0;30.3;56;2.6;
2021-06-21;1500;0;31.9;49;2.6;
2021-06-21;1600;0;33.1;40;4;
2021-06-21;1700;0;33.3;39;4.4;
2021-06-21;1800;0;33.7;38;3.8;
2021-06-21;1900;0;33.3;41;2.7;
2021-06-21;2000;0;31.7;45;3.2;
2021-06-21;2100;0;30.3;53;1.7;
2021-06-21;2200;0;28;62;1.3;
2021-06-21;2300;0;26.6;73;.3;
2021-06-22;0000;0;25.5;82;1.9;
2021-06-22;0100;0;23.6;86;1;
2021-06-22;0200;0;24.1;80;1.4;
2021-06-22;0300;0;22.8;90;.4;
2021-06-22;0400;0;21.5;91;.8;
2021-06-22;0500;0;21.2;95;1.6;
2021-06-22;0600;0;21;94;.2;
2021-06-22;0700;0;20.7;96;.7;
2021-06-22;0800;0;20.4;96;.8;
2021-06-22;0900;0;19.6;97;.4;
2021-06-22;1000;0;19.4;97;.7;
2021-06-22;1100;0;22.2;97;1;
2021-06-22;1200;0;25.5;80;.9;
2021-06-22;1300;0;28.3;63;1.2;
2021-06-22;1400;0;30.5;48;1.7;
2021-06-22;1500;0;31.7;46;1.6;
2021-06-22;1600;0;33.1;40;2.6;
2021-06-22;1700;0;33.3;36;1.8;
2021-06-22;1800;0;32.8;39;3.5;
2021-06-22;1900;0;33.4;37;3.2;
2021-06-22;2000;0;33;37;2.8;
2021-06-22;2100;0;30;51;1.9;
2021-06-22;2200;0;27.5;61;1.3;
2021-06-22;2300;0;27;66;.5;
2021-06-23;0000;0;25;82;.6;
2021-06-23;0100;0;24.3;84;.6;
2021-06-23;0200;0;23.2;89;.6;
2021-06-23;0300;0;22.5;92;.5;
2021-06-23;0400;0;22.5;89;.9;
2021-06-23;0500;0;21.8;92;.3;
2021-06-23;0600;0;21;95;.4;
2021-06-23;0700;0;21.2;95;.8;
2021-06-23;0800;0;19.8;96;1.6;
2021-06-23;0900;0;21;95;.7;
2021-06-23;1000;0;20.7;95;1.3;
2021-06-23;1100;0;22.4;94;.5;
2021-06-23;1200;0;25.4;80;1.1;
2021-06-23;1300;0;29.4;65;1;
2021-06-23;1400;0;30.5;57;1.3;
2021-06-23;1500;0;31;53;2;
2021-06-23;1600;0;33.2;40;1.4;
2021-06-23;1700;0;33.3;41;2.2;
2021-06-23;1800;0;33.6;41;1.7;
2021-06-23;1900;0;33.4;42;2.5;
2021-06-23;2000;0;32.8;42;3;
2021-06-23;2100;0;31;50;2.4;
2021-06-23;2200;0;25.7;75;2.1;
2021-06-23;2300;0;24.5;83;1.9;
2021-06-24;0000;0;25;80;4.2;
2021-06-24;0100;0;24;85;4;
2021-06-24;0200;.8;23.2;90;2.9;
2021-06-24;0300;.2;22.7;91;2.3;
2021-06-24;0400;0;22.9;92;2.1;
2021-06-24;0500;0;23.2;89;3.8;
2021-06-24;0600;0;22.8;92;4.2;
2021-06-24;0700;0;23;90;1.4;
2021-06-24;0800;.6;22.7;93;1.5;
2021-06-24;0900;2;22.5;94;2.1;
2021-06-24;1000;0;23;93;2.2;
2021-06-24;1100;0;23.8;90;1.8;
2021-06-24;1200;0;24.8;84;2.3;
2021-06-24;1300;0;25.9;79;1.1;
2021-06-24;1400;0;27.8;70;1.1;
2021-06-24;1500;0;29.1;64;1.8;
2021-06-24;1600;0;30.1;60;2.6;
2021-06-24;1700;0;30.8;58;2;
2021-06-24;1800;0;31.3;52;2.1;
2021-06-24;1900;0;32.4;48;2.7;
2021-06-24;2000;0;31.7;51;1.4;
2021-06-24;2100;0;30.3;59;1.1;
2021-06-24;2200;0;27.8;68;1.1;
2021-06-24;2300;0;27;73;3.7;
2021-06-25;0000;0;26.3;76;1.7;
2021-06-25;0100;0;24.7;84;1.6;
2021-06-25;0200;0;23.8;87;1.6;
2021-06-25;0300;0;23;89;1.7;
2021-06-25;0400;0;23.5;88;.8;
2021-06-25;0500;0;23.2;90;.5;
2021-06-25;0600;0;23;92;1.3;
2021-06-25;0700;0;22.8;93;1.7;
2021-06-25;0800;0;22.8;92;.9;
2021-06-25;0900;0;22.9;91;.6;
2021-06-25;1000;0;23.2;90;.7;
2021-06-25;1100;0;23.6;89;.4;
2021-06-25;1200;0;24.5;83;1.2;
2021-06-25;1300;0;26.4;75;1.4;
2021-06-25;1400;0;29.7;63;1.8;
2021-06-25;1500;0;30.9;54;3.7;
2021-06-25;1600;0;32.2;47;4.2;
2021-06-25;1700;0;33;43;4;
2021-06-25;1800;0;33;43;3.7;
2021-06-25;1900;0;33;42;3.3;
2021-06-25;2000;0;32.3;43;2.8;
2021-06-25;2100;0;31;50;2;
2021-06-25;2200;0;28.1;63;1.6;
2021-06-25;2300;0;26.6;70;.5;
2021-06-26;0000;0;24.4;80;1.8;
2021-06-26;0100;0;23.8;84;1.9;
2021-06-26;0200;0;23.8;87;.3;
2021-06-26;0300;0;23.2;90;.2;
2021-06-26;0400;0;22.8;92;.4;
2021-06-26;0500;0;22.7;92;.7;
2021-06-26;0600;0;22.1;93;.3;
2021-06-26;0700;0;22.2;93;.3;
2021-06-26;0800;0;22;94;1.2;
2021-06-26;0900;0;21.6;95;.7;
2021-06-26;1000;0;21.2;95;.3;
2021-06-26;1100;0;23.4;90;.8;
2021-06-26;1200;0;26.5;77;1.2;
2021-06-26;1300;0;28.9;64;.9;
2021-06-26;1400;0;31.6;55;1.8;
2021-06-26;1500;0;31;54;3;
2021-06-26;1600;0;32;51;2.6;
2021-06-26;1700;0;32.5;43;2.6;
2021-06-26;1800;0;32.5;44;3.4;
2021-06-26;1900;0;32.4;45;2;
2021-06-26;2000;0;31.1;50;2.4;
2021-06-26;2100;0;29.6;57;1.7;
2021-06-26;2200;0;27.9;68;1.2;
2021-06-26;2300;0;26.5;73;1.4;
2021-06-27;0000;0;25.1;81;1.3;
2021-06-27;0100;0;24.6;84;.7;
2021-06-27;0200;0;24.1;86;.7;
2021-06-27;0300;0;23.6;89;.8;
2021-06-27;0400;0;22.6;94;1.4;
2021-06-27;0500;0;23.1;94;.3;
2021-06-27;0600;0;22.7;92;.7;
2021-06-27;0700;0;21.8;95;.5;
2021-06-27;0800;0;21.9;96;.9;
2021-06-27;0900;0;21.3;95;.5;
2021-06-27;1000;0;21.7;96;.3;
2021-06-27;1100;0;23.7;90;.5;
2021-06-27;1200;0;26.5;78;1;
2021-06-27;1300;0;28.7;64;1.8;
2021-06-27;1400;0;29.6;61;1.4;
2021-06-27;1500;0;32;51;3.2;
2021-06-27;1600;0;32.3;48;3.6;
2021-06-27;1700;0;33.2;42;3.9;
2021-06-27;1800;0;34;40;3.5;
2021-06-27;1900;0;31.6;45;3.6;
2021-06-27;2000;0;30.8;49;3.1;
2021-06-27;2100;0;28.4;59;1.8;
2021-06-27;2200;0;26.5;70;1.7;
2021-06-27;2300;0;27.3;65;.4;
2021-06-28;0000;0;25.8;76;1.4;
2021-06-28;0100;0;24.5;84;1.1;
2021-06-28;0200;0;24.3;86;1.1;
2021-06-28;0300;0;23.5;87;.8;
2021-06-28;0400;0;22.8;91;.9;
2021-06-28;0500;0;22.5;94;.4;
2021-06-28;0600;0;20.8;94;.9;
2021-06-28;0700;0;21.1;96;1.3;
2021-06-28;0800;0;20.6;96;1.3;
2021-06-28;0900;0;20.8;96;.8;
2021-06-28;1000;0;20.6;97;.5;
2021-06-28;1100;0;22.8;96;.9;
2021-06-28;1200;0;26.1;75;1.2;
2021-06-28;1300;0;28.2;61;2;
2021-06-28;1400;0;30.3;51;2.3;
2021-06-28;1500;0;31.8;41;3.6;
2021-06-28;1600;0;33.3;30;4.3;
2021-06-28;1700;0;33.4;32;4.1;
2021-06-28;1800;0;33.8;30;4.6;
2021-06-28;1900;0;33.2;28;5;
2021-06-28;2000;0;32.1;34;3.4;
2021-06-28;2100;0;29.4;45;2.8;
2021-06-28;2200;0;26;59;1.5;
2021-06-28;2300;0;25.9;59;.7;
2021-06-29;0000;0;24.2;74;.6;
2021-06-29;0100;0;22.2;83;.7;
2021-06-29;0200;0;22.2;85;1.1;
2021-06-29;0300;0;20.9;87;1.1;
2021-06-29;0400;0;20.6;88;.7;
2021-06-29;0500;0;19;94;.8;
2021-06-29;0600;0;18.6;95;1;
2021-06-29;0700;0;17.8;95;1.6;
2021-06-29;0800;0;18.2;92;.7;
2021-06-29;0900;0;18.2;95;.8;
2021-06-29;1000;0;18.6;95;.7;
2021-06-29;1100;0;21.2;84;.7;
2021-06-29;1200;0;24.5;71;1.1;
2021-06-29;1300;0;26.6;50;1.7;
2021-06-29;1400;0;29.5;42;3.5;
2021-06-29;1500;0;31.4;34;3.7;
2021-06-29;1600;0;32.1;33;4.6;
2021-06-29;1700;0;32.8;30;4;
2021-06-29;1800;0;32.3;31;2.6;
2021-06-29;1900;0;31;35;3.5;
2021-06-29;2000;0;31;38;2.6;
2021-06-29;2100;0;28.3;46;2.4;
2021-06-29;2200;0;24.8;59;2.1;
2021-06-29;2300;0;24.5;61;.4;
2021-06-30;0000;0;23.1;79;.9;
2021-06-30;0100;0;22.1;79;.7;
2021-06-30;0200;0;21.8;81;1;
2021-06-30;0300;0;19.7;90;.7;
2021-06-30;0400;0;20.3;90;.7;
2021-06-30;0500;0;19.4;89;.9;
2021-06-30;0600;0;18.7;94;.9;
2021-06-30;0700;0;18.6;94;.4;
2021-06-30;0800;0;17.9;95;1.2;
2021-06-30;0900;0;17.5;94;1.4;
2021-06-30;1000;0;18.8;96;1;
2021-06-30;1100;0;21;86;1.3;
2021-06-30;1200;0;23.9;68;3;
2021-06-30;1300;0;26.2;53;5.8;
2021-06-30;1400;0;27.8;47;4.2;
2021-06-30;1500;0;29.3;44;3.3;
2021-06-30;1600;0;30.1;41;3.8;
2021-06-30;1700;0;30.7;38;3.7;
2021-06-30;1800;0;30.7;40;3.7;
2021-06-30;1900;0;31.2;37;3.2;
2021-06-30;2000;0;30.2;41;3.9;
2021-06-30;2100;0;28;51;2.3;
2021-06-30;2200;0;25.4;61;1.7;
2021-06-30;2300;0;24.8;64;1.1;
2021-07-01;0000;0;23.2;78;.8;
2021-07-01;0100;0;21.8;84;.4;
2021-07-01;0200;0;21;87;.4;
2021-07-01;0300;0;20.5;91;.5;
2021-07-01;0400;0;20.6;91;.5;
2021-07-01;0500;0;19.3;95;.6;
2021-07-01;0600;0;18.6;96;1.2;
2021-07-01;0700;0;18.9;97;.5;
2021-07-01;0800;0;18.5;97;.7;
2021-07-01;0900;0;18;96;.6;
2021-07-01;1000;0;17;96;1.6;
2021-07-01;1100;0;19.9;96;1;
2021-07-01;1200;0;23.7;73;1.3;
2021-07-01;1300;0;26.5;55;3.9;
2021-07-01;1400;0;28.1;49;3.2;
2021-07-01;1500;0;30.1;40;4.6;
2021-07-01;1600;0;30.8;38;5.2;
2021-07-01;1700;0;31.5;38;3;
2021-07-01;1800;0;31.2;40;3.1;
2021-07-01;1900;0;31.4;40;2.5;
2021-07-01;2000;0;30.4;43;1.7;
2021-07-01;2100;0;28;52;2.2;
2021-07-01;2200;0;25.4;62;1.7;
2021-07-01;2300;0;26;61;.5;
2021-07-02;0000;0;25.1;69;.7;
2021-07-02;0100;0;24.5;73;.7;
2021-07-02;0200;0;25.1;68;.7;
2021-07-02;0300;0;23.9;78;1.1;
2021-07-02;0400;0;23.9;80;1;
2021-07-02;0500;0;24.1;77;.5;
2021-07-02;0600;0;23.8;79;1;
2021-07-02;0700;0;23.5;81;.7;
2021-07-02;0800;0;22.2;86;.4;
2021-07-02;0900;0;22.5;85;.4;
2021-07-02;1000;0;21.8;91;1.8;
2021-07-02;1100;0;24.1;84;.9;
2021-07-02;1200;0;24.6;77;1.8;
2021-07-02;1300;0;27;64;1.1;
